business_id,name,stars,review_count,categories
UxrzmxM9oYq4W2xbNttq1Q,The Banh Mi Shop,4.5,54,Restaurants
JkVsdDLxVUvM2T2W5S1qUA,Michaels,3.0,110,Restaurants
C9K3579SJgLPp0oAOM29wg,Peg Leg Porker,4.5,2878,Restaurants
DyIO3iCiYaREeSh4ypik8A,Koto Steakhouse & Sushi Bar,3.0,250,Restaurants
yEtLLcHPJtlW2vslDEQ72A,Nino's Pizzarama,4.0,21,Restaurants
nnn78cplvQGZSMVblpI5gQ,Mandarin Palace,3.0,229,Restaurants
wGYQmcyHm-zyX6GO9u5nlg,QDOBA Mexican Eats,2.0,40,Restaurants
0Dw-i07FHf-PLLIBA6Xa4Q,Penang,3.0,42,Restaurants
VBONwHcqkxYTHfxmdKGhkw,Keating's Rope & Anchor,3.0,73,Restaurants
ZsA6o-uK1984HaEdP_qO-A,Stock Rittenhouse,3.5,100,Restaurants
KWKtIQ2-JvyVwYCc-PFHDA,Vinyl Rock Cafe,3.5,5,Restaurants
wD-dPZMlF59K2Z7mnhvPYg,First Watch,4.0,70,Restaurants
j_ZS533TqeTsn4mYW82hyA,Mi Pueblito,4.0,26,Restaurants
F4gvookXrKsBNCvK_xEt1g,The Schlafly Tap Room,4.0,671,Restaurants
CcHbzM4bTBCHXe1YiAwAYA,Azaad Foods,4.0,43,Restaurants
g5-CoFqXBZ2SlIYACjwwQw,CaiE's Oriental Cafe,3.0,231,Restaurants
fBoo1Q7xQOZvUDfIarkETA,Salam Cafe and Market,5.0,7,Restaurants
EDSqeUjhDwB8VMnIng-Q-A,Pizza Hut,1.5,19,Restaurants
and56_7i2YNbciU3SXxIDg,Uno Chicago Grill,2.5,11,Restaurants
rqmSwgI-ZDsQhyJQpDIDZA,Ice Point Cafe,5.0,87,Restaurants
KJqxR5ITx6tFbCMPGDZnGw,Sir Vezas,2.5,52,Restaurants
Sa1G0j7YGs0mSa-mU4tvgg,Carl's Jr,2.5,45,Restaurants
Zw-JtHRu-VhqUP02gxDeiw,Sinclair's Sunrise Cafe,4.0,10,Restaurants
BvlEikVfdYkEdb_6r3cS5Q,Arby's,3.5,7,Restaurants
csBftms0brareTQSFGwpgA,Great Taste Chinese Food,3.5,10,Restaurants
21VZvDjXlduwqtmJ1wIwWQ,Mike's Brick Oven Pizza,3.0,55,Restaurants
T-0uCqGf3uWHrIUkO_dODw,Kookie Krums,3.5,19,Restaurants
cunUzAOeA9fdB8lwNGROtA,The Gentle Giant Cafe,5.0,15,Restaurants
SsBXq5tma73o7OyY1237Ng,Normand's Restaurant,4.5,68,Restaurants
jJ2tHIwMJkUTGJpATeR5gg,Flatbread Neapolitan Pizzeria,4.0,109,Restaurants
V2xSuNLZb6QAb7GdNkI3rg,The Frog Pond,4.5,969,Restaurants
2UT9iJ_7Z1-75PsD2kXd-w,Quik Mart,2.5,6,Restaurants
USOHCmTPr0CU6UGp6YCYuw,Pepe's Latin Cafe,3.5,15,Restaurants
2eqUGPaduwF_Bt9bICy1gg,LongHorn Steakhouse,3.5,66,Restaurants
l3OBiwdonMihHHh1S8z2ZA,Wingstop,2.0,100,Restaurants
rnfgkc6B_5O3NOKXYqJaZA,Juice Bar - Keystone,4.5,37,Restaurants
xDXk8-wgy09ajEtwVyfhew,Jang Yeg,4.5,12,Restaurants
xxlbRiWWQkk-6LST3Hd12g,The Backyard,4.0,203,Restaurants
pcy24IuPvHpj3bHvP6EitA,Halal Fusion Chinese Restaurant,3.5,11,Restaurants
2wNP24ZJSOOXOifLDEbsgg,Sundecker's Bar and Grill,3.5,20,Restaurants
8rIrPv5dq77fOTVgDgx6jg,Wasabi's Sushi,2.5,108,Restaurants
3WDy7uo8g3bR_4IyYLXtWg,Bean Tree Cafe,4.5,54,Restaurants
VWraqFfeQkwmJRRqUYUJzQ,Sly Fox Brewhouse & Eatery,3.5,162,Restaurants
1EdfURQCj75UbcLPh9rdSw,Garvey's Grill,4.0,65,Restaurants
8jUSke4W5nRUJ5buKFVcLA,El Meson Mexican Restaurant,3.5,49,Restaurants
BztSLUF-sqzfl1dPLdNcwA,Food Point Deli,4.0,13,Restaurants
UKpPU6X97oPd-dkCK8cheQ,Voodoo BBQ & Grill,3.5,469,Restaurants
LVNstdIUhjwXOQjIB00rjw,Arugula Ristorante Italiano,3.5,85,Restaurants
okc-iCgWvKGa1DfQSOh1Ig,Milpas Taqueria,4.0,10,Restaurants
T118jB4auXT0FhMKzSblbw,ShopRite of Hatfield,2.0,32,Restaurants
HIJ-GgmUSS2T9dzWt5BQNA,The Simple Greek,4.0,37,Restaurants
kBOZOdcDEZ0ZfUnXth2uqA,Stoney River Steakhouse and Grill,4.0,334,Restaurants
FqxfsOhn13BKlXm94f1bjA,Chick-fil-A,3.5,90,Restaurants
tfHdIUMhNoMoTBF8rOwGgg,Six Tables,3.5,48,Restaurants
ML1G4UP7yO-KAc_KFHl3aQ,QuikTrip,4.5,12,Restaurants
vA0qrjLsM34-IY6HpsUbBg,Stir Crazy Fresh Asian Grill,3.0,22,Restaurants
D6tWL_DQR38LDysVyTMkBQ,Greeks Pizzeria,4.0,22,Restaurants
nms5AGFDKTMWq_bqDZEIJA,China Wok,3.0,38,Restaurants
NWjQ3f2b3cL7CGalFwwY_A,Subway,2.5,8,Restaurants
TEMI8cox1nHyZu3NAnC0dg,Dunkin',2.0,15,Restaurants
n4cmVwt-BMQaiRz85mNc1g,Imo's Pizza,3.5,6,Restaurants
8L6t8H1zIHBftAmkPAIzEQ,Rumbi Island Grill,3.5,80,Restaurants
6Ws49rhCiPfDuFBLjJPB7g,Sue's Fish & Chips,3.0,39,Restaurants
aj3ESi3I6WNzGWp3j6OehQ,Pour Richard's Coffee,4.5,106,Restaurants
sl8Q0WCneZskxJE9DFiCcw,Burger King,4.0,6,Restaurants
rZovLZwbox_O2Qk9x7Uuew,Landmark Americana Tap & Grill - Glassboro,2.5,179,Restaurants
snFTGTO_TIpJMh7Qdlb6tA,Cafe Coral de Cuba,3.5,7,Restaurants
iwVYwD_5u-JCyplAw9bhfg,Sparks and Smoke BBQ,4.5,459,Restaurants
IKWvjZr_aDi5wyyUp-oc-Q,Captain D's,4.5,5,Restaurants
y-XX_c8EVK4m3oQda42Y3A,McArthur's Bakery Cafe,3.5,79,Restaurants
Rc5F8Gtu-wdbPmVU8DFdJQ,La Mamiringa Restaurant,4.5,7,Restaurants
FeHZNEEPy7MHEe8k_uPUkg,Wendy's,1.5,24,Restaurants
Qd8W5ykeiCN-FHGIZeoaKg,Bread & Butter Gourmet Deli,4.5,75,Restaurants
sHT5IU_FdpewbBX-106MTA,Under the Moon Cafe,4.5,235,Restaurants
hkirr3WzSTx2d9cdP_NKSQ,Mama's Vegetarian,4.5,592,Restaurants
VueLB6qEVcGusBj2iO1qGA,Chipotle Mexican Grill,1.5,30,Restaurants
_hBFNHhw8MHIlyNT3tuAKw,Wendy's,2.5,8,Restaurants
9FlsxXTdlPf_WSo5vva-mw,Panda Express,3.0,78,Restaurants
PkZIXWtnx1JqlQ3D9zZVyg,O'Charley's Restaurant & Bar,2.5,38,Restaurants
Z8c0t6xPfM8u1H1ZUcWlOw,Anzie Blue,4.0,121,Restaurants
bScE17sBJkvHtUW_rnNNtA,Rocket Burger,2.5,12,Restaurants
pddzq4hZMD7zJsuIooT-kA,Bully's Sports Bar & Grill,2.5,107,Restaurants
6a8njsXZpxSOl_aHId5iUQ,Bubbe's Fine Bagels,4.5,53,Restaurants
hHm50BxDrndqWbaafTM6EA,Pie In The Sky Pizza,3.0,27,Restaurants
-v1Ia8G_G00SuygAm6koUg,Wawa,3.5,52,Restaurants
-y-ZAPuuUN6cbQtFoqiPFw,The King & I Restaurant,3.5,39,Restaurants
j7aBEUtZEPmSb46uEPeeXA,Penn Station,3.0,12,Restaurants
t8iCvhOcelkjfTsE5lc2sA,Penn Station,3.0,18,Restaurants
diNav3HqME_S5-oYa6bRFQ,Bakers of Buffington,4.0,63,Restaurants
o1I-pKoa6WUNpMViWaA9Fw,Brown Dog Cafe,5.0,8,Restaurants
Az3z8OqUlrm6-lsftdiGBA,Friendly's,1.5,5,Restaurants
RFZkaLeWov_1p5ePBLz6EQ,Broadmoor Restaurant,4.0,58,Restaurants
vpSRuc4v0PDIPXfGQtHaXA,Freddy's Frozen Custard & Steakburgers,2.5,16,Restaurants
6uow2D7fiTK3d_wuUmafmw,Subway,2.5,6,Restaurants
A_lFaoRFEazDQFKWkA6WOg,Tini,4.0,90,Restaurants
xv_U__GI9gmzKIHT_TANnw,Hoshun Restaurant,3.5,403,Restaurants
QOpP8ef0ETYy5EkEgOVkvQ,Monell's,4.5,6,Restaurants
vMy4mFXQbcnSdi2FmvsFkw,Angelica's Italian & Mexican Restaurant,3.5,21,Restaurants
-ee5czr21mfEJGrbZ-572Q,Tokyo Bay Mang' Sushi & Japanese Steakhouse,3.5,16,Restaurants
zG8xZ-X3QPt7KucfYVffCg,Philly Pretzel Factory,4.5,28,Restaurants
slqFzfT2fGJ8djTNulZExw,Chick-fil-A,3.5,36,Restaurants
20cdMz_Bb0eTAf5dLtQneQ,Greater India,2.5,5,Restaurants
mKJ_WV7TvrjyDjmb_hUVsA,El Limon - Bensalem,4.5,26,Restaurants
gbTdVjeuFhpoeJb8ZIFQ0Q,Fuqing Lanzhou Noodles,3.5,15,Restaurants
_Hf8iWs1nCydx5blpXV0Fg,Bucas & Pastas,4.0,25,Restaurants
x0MAeS4l2PDZ-btigU_9FA,Famous Dave's Bar-B-Que,3.0,77,Restaurants
Kq3pucIRIELxeCmU6W_zNA,Panera Bread,3.0,79,Restaurants
xBaiLcgQqWn0kuVy2SxW_w,Cherry Hill Diner,3.0,150,Restaurants
Y2ILjbd9nLM_El5KKAwbbg,Copenhagen Cafe,4.5,84,Restaurants
BDaAnSySdwNO3CE8YQSmFg,Rusty's Bistro,4.0,70,Restaurants
EwfTbC1G-_v9zB-faA5x0g,Moish and Itzy’s Restaurant & Delicatessen,3.0,132,Restaurants
k6fRLw5yYrDEzhZIR8d_oA,Domino's Pizza,2.0,51,Restaurants
Gv41DHml-P1c7HalftOHnQ,Los Mexicanos,3.0,54,Restaurants
pbrxNztUAp8M5zoQplPVTA,Berry Fresh Cafe,3.0,10,Restaurants
IzYE3fXqNgHIOFmY7nVQvA,Byrd & Barrel,4.0,369,Restaurants
E38acoNEJDP7A8Jqpj21Rw,Fifendekel,3.5,25,Restaurants
1ESz9IvQZbTh5i_UWmJcEQ,EVOS Feel Great Food-Carrollwood,3.5,115,Restaurants
IQKaQmIp1mWlG5yKBEiANw,Applebee's Grill + Bar,3.0,25,Restaurants
vY1u5rmhsOIxTO_ezdbqjQ,Wawa,3.0,7,Restaurants
Jl74HjB5sE6bBaI06vwQGQ,Los Agaves,4.0,59,Restaurants
gTUERr6FchxzrqGBnQDjIA,Sweetie Pies,3.5,53,Restaurants
cJRCXPohh_pc_bz-25ibNw,Westshore Pizza,3.0,34,Restaurants
u9qleFMXe5NwNBN4aMHYRw,C & A Home Cooking,2.5,11,Restaurants
C2XaAQrXj5UUWaHRw2CiRg,Geechee Girl Rice Cafe,3.0,54,Restaurants
3JMv8ehTvnFvwb6ZwUD12Q,Chris's Pizza,4.5,7,Restaurants
M3yOPL5TRCU0G5o8Ciicbw,Rebar,3.0,139,Restaurants
DmFJhanaKgqP1dtaJb8q-Q,Ching Garden 2,3.5,23,Restaurants
EjXk-0bKYPqOGUvDol8w4Q,Cositas Ricas Colombian Cravings,5.0,7,Restaurants
50mfwRz6WA20SS3E080uTg,Picasso's Coffee House,4.5,92,Restaurants
lTJjJQHOXxos5qIbSjWTEA,Garden Gyros,4.0,41,Restaurants
c0F9yKr0bJuQDtG1lzDgmQ,Craft Street Kitchen - Oldsmar,4.5,1013,Restaurants
-jNOHaFwWsBpaf9l5gvRwQ,Black Circle,4.5,99,Restaurants
yBx3bRX8aUtv9CYG1H5gWg,King Dragon,3.5,91,Restaurants
CLVICRuP-1DilA-NLwOGvw,Pat's Pizza Express,3.0,12,Restaurants
WnBodrOehjAKLWuj5-44DQ,More Subs,4.5,6,Restaurants
7_YYjlT-qRP8h1IkpPWObw,Kingside Diner,4.0,287,Restaurants
AOHchh9mVhPTp8166kpImA,Arby's,2.5,12,Restaurants
JPbXm_15NHEKVjtUvPUTKA,Town Square Brewing,4.0,32,Restaurants
8DgydGfkCYt2aGpbVMmhNQ,Florentino's Restaurant,4.0,65,Restaurants
EGWB7_SP4Ja7_z6A6Md8gA,Tortilla Grille,3.0,29,Restaurants
AXpY1Y4Q1EhTmGu3wQ4yOQ,Atrium Cafe,3.0,17,Restaurants
H6reGILQoDJyc300YzwBjw,Taco Bell,1.5,5,Restaurants
QUq9AMGYSSU0678IRTODDw,Kazbors Grill & Bar,4.0,33,Restaurants
-V0NjJcmkHxemSIW5_I5uw,Cooper's on Porter,3.5,38,Restaurants
dWoJKEoFPbCr5pL2Y0LkJA,Nan Restaurant,4.0,45,Restaurants
a-fUq78iwilqa9Qd3ozfqQ,Island Buffet,3.0,423,Restaurants
K7gGvOX25m7vJIvd4cEG3A,Las Brasas,3.5,7,Restaurants
_9AVqGEP3cyLTrDmXvfW6A,Monkey Business Eatertainment,3.0,13,Restaurants
foM-SJ5C9DiVC5AmeBrV9A,T.G.I. Friday's,3.0,9,Restaurants
doLp36k5-8JmkZ0x_KLP_A,Waffle House,4.0,28,Restaurants
k4JircNZRWqSf_bvZFxO2A,Carl's Jr,2.0,45,Restaurants
a5SCRC8fmcNxh-qCoXk37g,Fortune Cookie Restaurant,3.5,29,Restaurants
GU6AnPaDqYA7PYIS52CKEA,McDonald's,1.5,30,Restaurants
sWvT_QquWQN5gyNksqMmbQ,Rise and Grind Cafe,4.0,11,Restaurants
ztppjLmFE25wZOQdJKXAuA,Kang's Garden,3.5,44,Restaurants
THn1r4TJ17-OBX7yOwrSnA,On A Roll Sushi,4.0,103,Restaurants
SYcdJP123caYVCkZ27BIOw,Southeast Kitchen,4.0,239,Restaurants
Q2t3TKnlro51oDW8aQmGpw,Popeyes Louisiana Kitchen,2.0,11,Restaurants
6xzI0yNPXI5POpjoN7po0Q,Urban Flats Flatbread & Wine Co.,3.5,68,Restaurants
7lYSam2Ci_1WzzoUicug3w,Checkers,2.0,16,Restaurants
smI3-_R3KeUEUl-wOvVuFg,314 The City Bar,4.5,89,Restaurants
N0JreytnM6Thcka8dbCu4Q,MFT BBQ & Vegan Food,4.5,91,Restaurants
qP954Yf1Qa5Ckkw4RU6w7A,DOHO Taqueria,4.5,31,Restaurants
T-I2IG2ds_9q9gZ5NPxFxw,China Gate Restaurant,3.0,31,Restaurants
ojtc-D4nM13yL_95QK2P6Q,La Taqueria El Nopal,4.5,32,Restaurants
v1F-Sgp_b8Vjbfhlp0Obrg,Baum Ave Market,4.5,22,Restaurants
oeEGx3aQGS3wM8IMdDffsw,Subway,3.0,5,Restaurants
t13CLI7USJw37t7off4STQ,China 1,3.5,60,Restaurants
bJdKrQIF5SihmWWZD0AIkg,Wacky Zaki's,3.0,34,Restaurants
ZufSfqQ4RfUk4RAQgnlc0Q,Station Taproom,4.5,267,Restaurants
4s7cFr4U7J7eYnwa3Suzfw,Alfredo Tacos,3.0,6,Restaurants
-Q32uZ1kdfhd9-KgTATx-A,Camion chino,5.0,44,Restaurants
CLGoxOPgDMz59RSGTn4v0w,Murphy's @ Flynn's,4.0,67,Restaurants
z6HgTWokZSpvsMhqukUCow,Beachwood Seafood Kitchen & Bar,4.0,169,Restaurants
Zn6WQQknlNtgiil0rNf9UA,Del Mar Gastro Lounge,3.5,111,Restaurants
BCxLbqymC1TXn2FE1BYc1A,PDQ Wesley Chapel,4.0,164,Restaurants
B-SiesU4hxIiL7rl7vzayA,Jim's Steaks,4.0,319,Restaurants
nCqQf0L0GsVHxub7BDESaA,Apollo Family Restaurant,3.5,43,Restaurants
1nUibAh6maHrHiVwo_xIlA,Pastime,3.0,89,Restaurants
y6FxggLj1xnJ0ArqV3UoVw,Andy's Chicken,4.5,233,Restaurants
12aD4pD1uCJYA4ivdAd3Ug,The Cafe,4.0,43,Restaurants
UjQnH-pElJZ9jD51vOt5Rw,Wildflower,4.5,796,Restaurants
SigV0gKn7atQiBX7_IJhrg,Luigi's Pizza City,3.5,12,Restaurants
b1HPkR9No_faueK3dSE6_Q,Makefield's Public House,4.0,5,Restaurants
pM8A2jlrmps94F73mdxNuw,LaScala's Birra,4.0,121,Restaurants
n4k8btUo4A6OX1gnO8Sj6Q,Boston Grill,4.0,13,Restaurants
oVB34-UULQvgf8qxgzbugw,Ocean Crab,3.5,11,Restaurants
DveLJu6Wo8UCunM7iarKhA,Tredici,5.0,94,Restaurants
9n1Iv4X5S6SAPzDbkpfutA,Jox Sports Bar & Grill,3.5,67,Restaurants
mVH85MhTrL9YUCEu17vSng,Sammys PoBoys & Catering,4.0,61,Restaurants
I_1GURBE73oKkPHNCvCCiQ,Pizza Mania,4.0,145,Restaurants
QFQ8PQit-SCD5L1rUsvTBQ,Burgerhaus,4.0,173,Restaurants
ynQQJ68ZaK9hBAh13rQdrg,MOD Pizza,4.0,73,Restaurants
h1RQEy-kVBy2T9rMlp5VIw,Samwich,4.0,38,Restaurants
u19T9XKma19tc4EBzivqRA,Hana Tokyo,3.5,166,Restaurants
4haxff8tRSzRau5ndCCjrQ,Checkers,1.5,15,Restaurants
roEYFfjB0BsQc8-IsvZxfQ,Captain D's,1.5,7,Restaurants
lWzjyk3qNgXccPDxt5NcfQ,Sardina's Italian Bistro,4.0,153,Restaurants
UL0oNTFnyzLvq7nc848-Vg,Seasons Pizza,3.5,70,Restaurants
Ib2j3-yKALy8C_vakv_NyA,Jersey Mike's Subs,4.0,20,Restaurants
cuYMRqzehT24XJk-YSrExw,Polish Cottage,4.5,290,Restaurants
D_JgJY5V54i0EYOdTHmWlg,Toast,3.0,253,Restaurants
MDNDbOBk25yK7qphGMN9YQ,Bayou Oaks at City Park - South Course,3.0,10,Restaurants
kdG6HXfXPk6YKZ6lkURaEg,Sportsman's Park Restaurant & Bar,4.0,102,Restaurants
cCUXx_h4dkdZH8cxJOzSBQ,Jimmy John's,2.0,33,Restaurants
HqIDCsKbkVLSQPzXp6eSew,MARIO'S Portofino RISTORANTE ITALIANO,4.0,365,Restaurants
u7uFQCoHFtBKCtbWUm6yZw,Emeril's ,4.0,1608,Restaurants
OM5HPZ-Bm40et6BC4FsgYw,96th Street Steakburgers,2.5,62,Restaurants
CZuC-Yp3O96vUyk-mvAd4A,Chat On Chew,4.0,5,Restaurants
FZlAeAf568CR8CabhrZPlA,Apezza,3.0,32,Restaurants
k9KqXzZByboldRrAsREPYg,Le's Baguette,4.0,19,Restaurants
1bdz6eZ1GMOG-_P4eBC2hg,MJ'S On the Park,4.5,9,Restaurants
iC6k4Xk1G3qB8BTlag6CcQ,Hogheads BBQ,4.5,7,Restaurants
zkaJXogpiu0_BA2E_9ndww,Sonic Drive-In,3.5,33,Restaurants
lEC_8UDzg206jEawykDguw,Wawa,4.5,11,Restaurants
3uzC5nseHmKZoFvDH-uRLA,Cardinals Nation,3.0,152,Restaurants
u8XChTLcpLZV7h8P42LffA,Pretzel Boy's,4.0,22,Restaurants
_4zUuKFW9GmmNYfswqaXNQ,Lana's Copper Kettle,3.5,148,Restaurants
S5yzhLpkK7ONooiAvpAfiA,Sasa Japanese & Chinese Restaurant,3.0,19,Restaurants
BypYxOw7LRO8zjFMxRWdDQ,Pret A Manger,4.0,8,Restaurants
2XK7ZqKSygxnn7iDpIeRbw,Aroma Club,4.5,61,Restaurants
w6g1IXTqqvTtLMrUexkD6Q,Demos' Restaurant,3.5,145,Restaurants
3ovV2S7XEAOEk8hCdYKhOA,Hi-Pointe Drive-In,4.0,716,Restaurants
fSl9CIn1sUbdrAl98zmjxw,Panera Bread,3.0,64,Restaurants
eR7ieJD12PUzsYrP8fw6rQ,BJ's Restaurant & Brewhouse,3.5,366,Restaurants
MxSYK1lcehgefkNjWuj0xg,Formaggio's,3.0,13,Restaurants
vbH8RTnw5UD6m3lFV-NeJQ,Baja Fresh Mexican Grill,3.5,92,Restaurants
-xY4R0jVwIDlpFx_CcZ4XA,Art's Deli,4.5,20,Restaurants
_8XdNPiCJmrbehZr5nRyfA,Taco Bell,3.0,20,Restaurants
5LQLjh7fQB0F0d46xlRbDg,El Triunfo Bakery,4.0,14,Restaurants
HdV1pzSFK7kpgd60AKUHyQ,Buca Di Beppo,3.0,10,Restaurants
KL1xQGSxC5OmpZyq0PqjXg,Burger King,2.5,6,Restaurants
mzx-_gDf2Wb3tuSmpXZMiw,Whiskey Roads,3.0,47,Restaurants
IWUsmjurILrE2z1eQfZ2wQ,Ipoke Express,4.0,16,Restaurants
Z3WC1VbTrkjWMmqKW_lXyw,China Max,2.5,6,Restaurants
ndoNVA8L610b4eMp_sC3Og,Pop’s Fish & Chicken,3.5,12,Restaurants
xEvV6_CSA9pJAVK0i9UDWg,Forbici Modern Italian,4.0,342,Restaurants
2rFsMg9SgPjt7BBx78l03Q,Kamayan,4.5,11,Restaurants
6FPr7wbkqnRlRmFVniwmHg,The Common,4.0,150,Restaurants
I-nrEtjboBLoEvGiSAcmvw,Bourbon Steak by Michael Mina,4.5,379,Restaurants
nOdnYgZge6R9_EA1l7Ao5g,Westchase BBQ,2.0,17,Restaurants
XSvfmG8EJIfnXLiJ7qZWXg,Wawa,4.5,7,Restaurants
HZuXDNjiiiMUL9dEcwCTww,Pizza Studio,3.5,52,Restaurants
_4LtVmrCdz40l1DnptAmgQ,Tin Roof,3.0,215,Restaurants
ceN3LjaLJsB32dY3PYgX9g,Music City Crepes,4.0,26,Restaurants
iFaNankskX6ZL7SbLcxa1A,Brawley's Restaurant,3.5,72,Restaurants
q0RAobOKNUIzYM6LwZJwCw,Kebab N Kurry,4.5,76,Restaurants
zK2OGhkJqMj4pZsbSckSwA,Todd's Frozen Yogurt,4.0,48,Restaurants
_E2sNT-OzSntDerR7t4Djg,State of New Jersey Motor Vehicle Comission,3.0,23,Restaurants
gXUZQGXN0Qnj0RY1HlVEFQ,KFC,1.5,69,Restaurants
wfgejfiNA375hxY8VU6vbA,King Wok Chinese Restaurant,2.5,26,Restaurants
-XqH9MW831JOtqsJsrHEdw,Burrito Libre,3.0,26,Restaurants
OjgZGDH-qJ92Enr2le7c-w,Bread & Butter Cafe,4.0,202,Restaurants
_eJMx6Uwfi5CYcXxPsoZNA,Papa John's Pizza,2.0,5,Restaurants
HHpkOkPN0sk7ScP7Y7XBXg,Meze Cafe,3.5,35,Restaurants
ojV7HdHIAIOHjN24yv5pYA,Jimbo's Grill,4.0,9,Restaurants
jKM6u7Or-0C-UNWD2F8O1w,Victorian Grace,3.5,28,Restaurants
A3P0BQ10fhjmR2skHKNOkQ,Asuka Sushi,4.0,140,Restaurants
gKavBVCK5G0cPJ9moV6iOA,South Street,3.5,284,Restaurants
qpvv357PXpS73vnRGrNSrg,Kid Rip's,4.0,215,Restaurants
B03PmlJgN5uoIpyfdXIKKA,Phil A Mignon,4.5,44,Restaurants
MxSSESMG5NJCDHy_zsmNCw,Fire Monkey Food Truck,4.0,6,Restaurants
FygWE7b7ZN7JKKxbqKtMZw,Lemongrass Thai,4.0,45,Restaurants
FXUvbpIGhs1uUwzhu9kXPw,Osaki Japanese Cuisine,4.0,117,Restaurants
ZpQs6ICV63NwLrTO9kNHAA,Grille One Nine,3.5,140,Restaurants
_nYyTf_Tvf5Fy5xNooIzFA,Tequila's Mexican Restaurant and Bar,3.0,16,Restaurants
YtjH3oPnx1gZt2dCdUC3tQ,Flambé,3.0,90,Restaurants
HaD5ujravYVhw-Ob2-q8Vg,Sunshine Kitty Catfe,4.5,16,Restaurants
-MRgqfCoHgUNdvszLRgDcw,Syberg's O'Fallon,3.0,93,Restaurants
T0GS1FEYQBy2xlxWGWamBw,Bar Lucca,4.0,302,Restaurants
6oQKiK307AwythIfwuArWg,Plaza Café Grill & Bakery,3.0,25,Restaurants
kQ6oAcSZtURrxZFVEcRZ8A,Burger King,2.0,13,Restaurants
vOMxs_y0p04A-oEXHvzwug,Mo's a Place For Steaks,4.0,49,Restaurants
LEwyF97d5SS_V4kLwSMu3A,Union Taco,3.0,39,Restaurants
K_s-9Wd6vXSfnxYFzhE0Kw,Kei Sushi Restaurant,4.5,157,Restaurants
oCzilfqdkNW0ihGVSXQWjA,Neighborhood Bistro,4.0,27,Restaurants
g1KoL8rejZ5tTibsyU0x6A,Have A Cow Urban Farm Store and Cafe,5.0,66,Restaurants
5DW8hK3NokQmw5jBCYYp6Q,The Pour House - North Wales,3.5,236,Restaurants
YkKR-S0usTszBV0Ja-gyjQ,Tijuana Flats,3.5,81,Restaurants
2JBon9dZPJLF8oKkxH7KCQ,Sierra Cafe,3.5,42,Restaurants
5z7N0Ih926XkkRW5-ZljuA,Espresso Art Cafe,4.0,89,Restaurants
yu9s8MD8TQMvW-f_KQysYg,Tubby's Pub & Grub,4.0,23,Restaurants
i2LRMyq35sbc7vQ6wyvOSQ,Chipotle Mexican Grill,2.0,28,Restaurants
NHq5WYaL4MFJkQOEIRsHxQ,Yummy Garden,4.5,17,Restaurants
DcjdC_yJZY9i-5DupjGj6w,Le Vera Pizza,4.5,97,Restaurants
tARR9jhv5gi9TjsfSVmjmw,Kaffe Crepe,5.0,454,Restaurants
o7YE1WaFeQg_piECb9cgjQ,Ratchada Thai & Laos Cuisine,4.0,285,Restaurants
wTVczLDput_PVOXrPiqdvA,Lou & Choo's Lounge,3.0,14,Restaurants
NKZl502pYc-l3DT32aoX7w,Coffee Studio,4.5,69,Restaurants
lKJeRJm7WejutsrXWhVLiw,BJ's Alabama BBQ,4.5,200,Restaurants
gOfCxAiQmQYywXYJ3KeP-w,Beijing Garden,2.5,36,Restaurants
HTbEVB4v6XEOIX0nM_v54w,JJ's Restaurant,3.5,53,Restaurants
0AG_tGzuGKpzqwy4daddCQ,PrimoHoagies,2.5,16,Restaurants
NrrbQYaO_3idDi5IMjVOjg,Roundhouse Bar and Grill at Holiday Inn,2.0,21,Restaurants
gb2o3JdGgQh2-Fi-tBexNw,R&R Bar And Grill,3.5,89,Restaurants
EOobui95wyxhAofw6f7ETA,Original Thai Restaurant,4.5,177,Restaurants
zRAEsiBNIpfnQqRy4fkE6g,Sbarro,2.5,12,Restaurants
3EEXaTcdUtBnEhNSvgN9UA,TSM Kitchen & Bar,4.5,13,Restaurants
Mk2184ZyG1PcS1rMFxvrUA,Tap Room On 19th,4.0,16,Restaurants
Gj5G0asdNZILROHEUEF-iQ,DaFranco Pizzeria,4.0,11,Restaurants
dwh4dy4zyrf-NTqaCYjH6A,Byrne's Tavern,4.0,113,Restaurants
pTm_pzOB_C5bI8gUb9gVmA,China Family,3.0,10,Restaurants
NewO_mc7t7bTb7iy1-D67A,Linh Mi Gia,4.5,19,Restaurants
pbHUglsehzeP4hPZX3IoaA,A.Cafe AKA Cafe,3.0,7,Restaurants
tYMoLuuSbQiK2MGj9txNMA,Palace Asian Restaurant,4.0,8,Restaurants
gzTpGrvPpwlRpVjQHbU_lw,4th St Bistro,4.5,251,Restaurants
Sn6jSXKN4OD42rCkS2kiww,Raising Cane's Chicken Fingers,3.5,13,Restaurants
vRm7mIVRfvzvBKhDe5DsOA,BAMBU,4.5,5,Restaurants
wDc9x_ylloRtDeglSQKUUg,El Charro Cafe,2.5,46,Restaurants
O-UOybvMutXl97R3dlvkyA,Blaze Pizza,4.0,42,Restaurants
rMSLmmwfrNbfCj3RgoHGJA,The Breakfast Club,3.5,16,Restaurants
JJMMayeZruzAA_nKAYQTpA,McDonald's,1.5,33,Restaurants
EvOpiBb_rI2ja9ZQmrPySQ,Crazy Bowls & Wraps,3.0,35,Restaurants
Qz3C8vNPH13ao-D4VE5DoA,Los Betos,2.5,29,Restaurants
