business_id,name,stars,review_count,categories
EDIDMgOAz6AhDzCtPqehNg,Fleming’s Prime Steakhouse & Wine Bar,4.0,244,Restaurants
P9hB7eIDMuk2_yRd91hr9A,Domino's Pizza,2.0,100,Restaurants
lKU_kljhbEQKIPaM1Zbqiw,Little Nonna's,4.0,1147,Restaurants
9C27gYO2tbthNOier8bHzw,Sugarfire Smokehouse - Indy,4.0,184,Restaurants
KHQXmUFiAD0FHvrMSakJBA,Fare,3.5,456,Restaurants
HrIEc9gVWWnjqn9OiglrVQ,Jakes Sandwich Board - 12th St,4.0,368,Restaurants
4hv1n1VBzMvE-T4UtIcOcw,Di Bruno Bros.,4.0,550,Restaurants
ePs4Z_Nqsm5-kQk_hAp2Dg,Irish Pub,3.0,167,Restaurants
Fyw7Nszsz2E6ZKy7gjPtDw,The Garden Table,4.5,664,Restaurants
Ytj5hl9okgQu9lUmt60CjA,La Providencia Mexican Restaurant,4.0,76,Restaurants
aF5m1YyHVh_sFoCgPVZT5g,McDonald's,1.5,51,Restaurants
Tn_OK04DzbDQij9ZpMlT9Q,The Floridian,3.5,120,Restaurants
XdipvXDdsYt_MDtTaMtXPA,Hikaru Restaurant,3.5,72,Restaurants
zDa4ND_0RV8Jp0fdBs2mgA,Taqueria Corona,4.0,75,Restaurants
a-gkPi0KFpRNGiJfJ8ARAg,Miel Restaurant,4.5,148,Restaurants
OcCrSDYR5cETO4FZ7R2iEg,Seamus McDaniel's,4.0,357,Restaurants
OR1zqBRTlDSBEDnnAT3iEw,Steak ’n Shake,2.0,66,Restaurants
b9IENYGikpojhg2s2wMBVQ,Texas Roadhouse,3.5,86,Restaurants
Reuk1p7ZUrLikUjzv70jYA,Tanias 33 Mexican Food,4.0,324,Restaurants
Jn4tRtjIuz6MBCykQySpeg,Woodrow's Sandwich Shop,4.5,312,Restaurants
pgri9CUZXGy9hi6UMMQR6A,Louie Louie,4.0,272,Restaurants
qyiG8-hMRda2zDRNHnmEaQ,Spice Box,3.5,62,Restaurants
UvGiBbey4LfRNLDDyJ1MTA,Anthony's Cucina Fresca,4.0,187,Restaurants
al3Ri6TEqa2rBzjHsn0T_g,Merchant,4.0,649,Restaurants
u9modXzD6V2Gbpq0YS9W6Q,Oishi,4.0,347,Restaurants
RQAF6a0akMiot5lZZnMNNw,Dalessandro’s Steaks & Hoagies,4.0,2686,Restaurants
tW4w9WGwyxJ03PMabnqQkQ,Olive Garden Italian Restaurant,3.0,96,Restaurants
Hp1nkc3c3Q7_8oKXFn0vbw,Moe Joe's Breakfast Eatery,4.5,697,Restaurants
d5G3dpdyO60CYHukoM-_FQ,Rosalita's Cantina,3.5,526,Restaurants
2hCJpE5I2OfEToUGcvdGRQ,Wajoe,3.0,43,Restaurants
_afbAT4NgVAscxIOFOwr0Q,Charanns Tavern,3.5,104,Restaurants
8wkPLsDbGU3GcW8CoD-4aA,Caffe Luce,4.5,321,Restaurants
6oWaOMzGPCe5fjZvINe6YQ,Sonobana Japanese Restaurant and Grocery,4.0,277,Restaurants
zTZTx7_vhdvGk8bBe3vd3w,Madhuban Indian Cuisine,4.0,190,Restaurants
5XsC0tB8chKjTIW7mU6TnQ,Brocato's Sandwich Shop,4.0,570,Restaurants
RqW9S4WG9UYZHKhHRHXJZg,Lolis Mexican Cravings,4.5,1449,Restaurants
iAa4Z0-rk2Hd_l2ZUygIMA,Miller's Ale House,3.5,66,Restaurants
H5nMeiXJmLpBALeV8A-FeQ,Pistacchio,4.5,288,Restaurants
BH5hFvB3ZIzaGl0KXWzQaw,Sal Y Mar,3.5,122,Restaurants
T9nNz9-3mfNga0T0Nfzvsw,Otto's Brauhaus,3.0,223,Restaurants
5aylC28sgOxLa1OLF0BIRg,Johnny's Ristorante Italiano,4.5,460,Restaurants
dJ2CzwEGQdOo3dcPWVwOPQ,13th Street Pub & Grill,3.5,212,Restaurants
10Ir9qoqfw4BVP6nukA_KA,Agave Mexican Cuisine,4.0,127,Restaurants
YPLfRswyryjjW3VJa-SdaA,Ishkabibble's,4.0,722,Restaurants
derKTThMWqGXsl2ZFVv5Lg,Fat Dan's Deli Carmel,3.5,111,Restaurants
VEFwpUStGOq5s0LPUvktMw,Mr Gyro's,4.0,62,Restaurants
KbhKbjG7fVM2vTtO3qbe0w,Chaatable,4.0,261,Restaurants
OL9ziZsbpY8Ck4PVBTzCIg,Pearl's Oyster Bar,4.0,53,Restaurants
kxKai8GE5oDMPevV7oxvbA,Tequilas Restaurant,4.0,753,Restaurants
JnJzamlUgYY37uzf5Nav9A,Little Tokyo,3.5,175,Restaurants
a8CrdVtlfa3JDoC_ADW8dA,Señor Tequila Mexican Restaurant - Tampa,4.0,280,Restaurants
nqtN0rfuL6rbi019H0sZCg,Armitage Wine Lounge & Cafe,3.5,131,Restaurants
uYMVRPYEqpmVXWN2xOs5KQ,Cooper's Hawk Winery & Restaurants - Tampa,4.0,1154,Restaurants
FbTlPul0byYrG953tRCaXA,Center Point Barbecue,4.0,210,Restaurants
3RJbZk_yDY7D62Xt9t88IA,Siam Thai Restaurant,4.0,181,Restaurants
YwezxSSXcrT5GOTI5MddPg,Casamento's Restaurant,4.0,330,Restaurants
6d25hRt6Hz4SPc9Ih327gw,MAFIAoZA'S - Nashville,3.5,456,Restaurants
pQ-oo8Bai2VuTqxy0bhLgQ,Kurry Korner,4.0,75,Restaurants
hwK5v_44MC9YDx2Yr9PTdQ,Bubba Gump Shrimp,2.5,532,Restaurants
op4ocMBW0jDfKL7YI3PbpQ,Taco Bell,1.5,68,Restaurants
rB067lnTKVSiMU46z24BHg,The Moon Under Water,3.5,594,Restaurants
dKPXqfCJxsZHSRj1tbdhVg,The Big Easy,4.0,191,Restaurants
iJJdgwK4wrX8-PjKZzOEvQ,New Orleans Food and Spirits,4.0,443,Restaurants
RW7yGyblB2pU6VT56LRCiw,Ichicoro Imoto,3.0,103,Restaurants
DIG_4Jkj7YxgK7vha3XO6A,Red Lobster,2.0,113,Restaurants
6uHasEJMm7k4ef0r2O7PbA,L&L Hawaiian Barbecue,3.0,97,Restaurants
LO5yBY9uoowtq7FsaKPJXA,Kraftwork,4.0,559,Restaurants
ujyjBLOzSXKO3RrbpJ4N4g,McHardy's Chicken & Fixin',4.0,128,Restaurants
7ybQY-BKNvlzEEjIQOkA4g,Seaworthy,4.0,416,Restaurants
15BlJKQfD-SLJTebWa14EQ,Roxy,4.0,570,Restaurants
AwmsqV6rXxBf8ycphKzQnA,Ford's Garage,3.5,327,Restaurants
06pNHtxgPhGhZpM0Z2uzNw,Hollister Brewing Company,3.5,550,Restaurants
sKkIIJHAFev0a28vboj60g,BoomBozz Craft Pizza & Taphouse,3.5,154,Restaurants
oyJ3gXNkV0DO0YxcaTgtTg,Thunderbird,4.0,369,Restaurants
JhcAR32Mck-dXTMsz1OSFQ,Jed's Sports Bar & Grille,3.0,81,Restaurants
dgm6jrUZj-vAWa1OU5rbNQ,Yiro Yiro,4.5,163,Restaurants
SpRO8L2yZGNcHQPs0uak-Q,Panda Express,2.5,24,Restaurants
uzHR9nIc9Es2dLpKDPXRZA,Woodlands Indian Vegetarian Cuisine,4.0,419,Restaurants
T9C1od-JorSPXwXgzSqM9Q,David's Mai Lai Wah,3.0,522,Restaurants
jziRKhtHxeJPAPWS21jRYw,Copeland's Cheesecake Bistro,2.5,322,Restaurants
4uzuz9ISwqDOsjiqaA50MQ,Robert's Smokin' BBQ,4.5,187,Restaurants
fFbRLJVbT8DnEbm9sjDuCQ,Tradesman's,3.0,203,Restaurants
FEINwhHfUBkDBgMr_S7OGw,Cuban Breezes,4.0,222,Restaurants
4ykhWI_bbzMg2ZXKxxSeGg,Culver's,3.5,94,Restaurants
gGWsUakrxpJJNerSUXEmPQ,Steak ’n Shake,2.0,57,Restaurants
rsMbMeW7IbXxPFh4WwbddQ,Boucherie,4.5,577,Restaurants
M6ZwoibuGA5KxKWnxqKz4Q,Cigar City Brewpub,3.5,303,Restaurants
d2HazI4L_0T_4PJq1KiZUA,Iavarone's Steakhouse & Italian Grill,4.0,382,Restaurants
3WC9HidyqFisiDxP1dcFCA,Miguelitos Taqueria Y Tequilas,4.0,418,Restaurants
Qp9_j-4SVmtMDK56WXXHlg,Yiayia's House of Pancakes,3.5,116,Restaurants
ESgGX4_yw6pnVVQA-oyHsg,Little Thai Market,4.0,189,Restaurants
x2sLTY57QFvlfmt55mq3sg,Bar Louie - Kirkwood,3.5,327,Restaurants
1o9IdLrFGMS2o5Y8uXKC0Q,Adam's Smokehouse,4.5,346,Restaurants
rSYyGcZZziJLsqKl5hMcDw,Circus Circus Reno,2.5,1249,Restaurants
t5qfe9lOZiMyvHfAqwnAlw,Yard House,4.0,826,Restaurants
b4YPBSnqU5_L6TUz147Dow,City Coffee & Crêperie,4.0,480,Restaurants
Nu-DLt0yxVO89R0FsSJm2g,Willie Mae's Grocery & Deli,3.0,186,Restaurants
neZ57MQjD-ai__HQh5ULaw,Buffalo Wild Wings,2.5,159,Restaurants
Bc3C4rM1TVZTJzKEN6REtQ,Bertha Miranda's Mexican Food Restaurant and Cantina,4.0,443,Restaurants
gpYBhnTk4KzvvH83TsZiQg,Humpty's Dumplings,4.0,302,Restaurants
Bii6sQO2QNinBq9vdakNBg,Texas de Brazil,3.5,640,Restaurants
f8ss-XDpkdwwbQf0-V6JCA,Crawfish Asian Cuisine,4.5,694,Restaurants
Rt4xYQBWC8i2xqLp9dP7XQ,Jim's Steaks,3.0,105,Restaurants
8gMHbrXL-MSL6mmnn25l2g,Frosty Falls Ice Cream,4.0,31,Restaurants
fq44yNPMuN0dF5ZHdDuvYw,Movie Tavern Flourtown,2.5,400,Restaurants
VWL9UqAKfyvGeb0AlOTusA,Silvergreens,3.5,308,Restaurants
Tozj3jTcnclmQKlNViY7SA,Volvér,3.5,155,Restaurants
rPZ1335Wd0p3VViBJrnRrQ,Cuisine d'Art,3.5,32,Restaurants
yZ-vvz96ekS2-zG_ZsyNLQ,Scoopers,3.5,141,Restaurants
uR7G8I4Cef9D9R340TN24Q,Trenasse,4.0,1059,Restaurants
wm23rnUccF_3en3NSN7afw,Cafe Passe,4.0,235,Restaurants
qQmIem0AM35BZzv1to9sww,4th Avenue Delicatessen,4.5,74,Restaurants
qi2MFcotB3YgiC0SJr2FmQ,Blaze Pizza,3.5,220,Restaurants
ZdkonZFKPrGVeu-ZLQfE6A,Stonewood Grill & Tavern,4.0,240,Restaurants
kAj3Xc17a3gnnJcrX-U3tg,Shang Hai Take Out,4.0,113,Restaurants
SybWgZ_qUaUmlmB97_Ia2A,Sakura Sushi,3.5,87,Restaurants
4lT3LIMRWCDrpxsjHWscIA,Paradise Park Trailer Resort,3.5,299,Restaurants
sb8-TzsXOV7IsErbpHZo3g,Positano Coast by Aldo Lamberti,3.5,689,Restaurants
_5rx2qVN9rkiohyzfdlo0A,P.F. Chang's,3.0,237,Restaurants
lbKIeDhgehoKsJvYQrLQnQ,Checkers,2.0,27,Restaurants
5uhG34VRsD0A6lOY8F41Dg,The Habit Burger Grill,3.5,199,Restaurants
Hrc3ZSMRw2arQHaDUo61MA,The Soho Backyard,4.0,137,Restaurants
uWLFplSCk3lI9rf84ZDwUw,McDonald's,1.0,90,Restaurants
H_QJ-uXvcniXgUBB_0euCw,Mariscos El Gato,3.0,115,Restaurants
_UOg5_pk9IhKee91eWrT4A,Sweet Lucy's Smokehouse,4.5,721,Restaurants
cM3C8AT3IhOIM4ccBofuSg,Blind Owl Brewery,3.5,455,Restaurants
gFZCKS41Tb9pXxsmfVDj1Q,Aloha Shack,4.5,139,Restaurants
dLdvwa6Dc0ZofiWk-0KUPg,Costa Vida Fresh Mexican Grill,4.0,97,Restaurants
ku8cAVBLaF_4rI-yK6gNnQ,Brennan's,4.0,1598,Restaurants
Mgaxy0pJAlhAjdNivhu82A,Pad Thai,4.5,343,Restaurants
3hrEWKJxJUwEBmzw8oUYHw,Brugge Brasserie,4.0,587,Restaurants
yu1jfaztXmvnIAuU-_ccxQ,Carniceria Guanajuato,4.0,188,Restaurants
bN_9QgxdOIk4oK-6fBDJtQ,Honey's Sit N Eat,4.0,691,Restaurants
u4WC_qHGn03jwNdVmW5vaQ,Baileys' Chocolate Bar,4.0,580,Restaurants
U3grYFIeu6RgAAQgdriHww,Brophy Bros - Santa Barbara,4.0,2940,Restaurants
JIo1b0tAwoMQxbjvBXc_zw,Blaze Pizza,4.0,49,Restaurants
ReKQjTVB8L2vnaxZKmRUpQ,The Original Mels - Reno,3.0,269,Restaurants
O6M_pALqB_nf2OrKSpuqzQ,Crepes Etc.,3.5,229,Restaurants
_LOJW0XkOpj4O348GVRDeQ,Zavino,4.0,843,Restaurants
oRe0iraGEsVSNKxcp_hjbw,Blk Mkt Eats,4.5,304,Restaurants
zobY3ws9R2pgbcP0gOImcg,Good Morning Mama's,4.0,544,Restaurants
SrTVD1__pOZAmYil__Z3nw,Olive Garden Italian Restaurant,3.0,92,Restaurants
huEf-4ICYGjrNAsOslinWQ,Wild Rice Pan Asian Restaurant,3.0,113,Restaurants
2OQlbtkHupTKoVcgGaNINA,Joey B's Food & Drink,3.5,285,Restaurants
69k7MF2-nXq-tNNHrJYONw,Chipotle Mexican Grill,2.5,146,Restaurants
qb28j-FNX1_6xm7u372TZA,Gumbo Shop,4.0,3902,Restaurants
xQblY1vBHV8Fp3Xdi3rDcw,Pho & Cafe Viet Huong,3.5,242,Restaurants
uLN50a935NSxtGdJX4QsLg,Bangles Indian Cuisine,3.5,127,Restaurants
NTiPDvC99_yK0RY9ltnLgQ,Ale Emporium,4.0,904,Restaurants
AjxjKRNin477A7nKAZciGg,McGurk's,4.0,428,Restaurants
nTBStZYJfHGdSZJbpaBiPA,The Grill,4.0,933,Restaurants
bfiO0n663Ej36svzuRuVtA,Nodding Head Brewery & Restaurant,3.5,339,Restaurants
huta5nl96oXBxnFIQeMTTA,Cantina Laredo,3.5,282,Restaurants
R9EQOZOoO1a-WQLOq0KgHQ,Mike's Steaks,3.0,53,Restaurants
9Uczm0SLoHhopacyKf3-1g,Taphouse 23,3.5,198,Restaurants
X9e_btDPux6JGqqw8UF_Pg,Koizi Endless Hibachi & Sushi Eatery,3.5,513,Restaurants
0R2yKDNMUztQwgo8pG4z-Q,Triumph Brewing Company,3.5,318,Restaurants
9Kc8kccL0kkAyReycrr4EA,El Rey de Oros,4.5,151,Restaurants
mbDqYJJhjkRMMol37QSLzw,Steak ’n Shake,2.0,62,Restaurants
wCxiDaOI0LVWdqUEWoPv_A,Twin Oak Wood Fired Pizza & BBQ,4.0,344,Restaurants
Fi2aJPlbnkeVyRKErn0IBQ,India's Grill Tampa,4.0,348,Restaurants
KxQca9d-9Rrn5STR_y9soQ,Positano Ristorante & Bar,2.5,34,Restaurants
Ff8fi7exgp62yzmAIkV6Ow,Pretzel Boy's,4.5,71,Restaurants
qwmlqH4blnTNTFDhUaCBXw,Peddler's Village,4.0,177,Restaurants
YpMEDBDkz49VOiueB4OOlQ,Mom's Deli,4.0,218,Restaurants
N4IFNpTn7kKfK9akJkerwQ,Gratzzi Italian Grille,4.0,494,Restaurants
ceOLiBDHKrc4flMXoGnfqQ,Bacco Italian Restaurant,3.5,213,Restaurants
k8hFz4Gty5dHlDV4Wt8FqA,Southwest Diner,4.5,753,Restaurants
T2JzbrPH2GkY6XpyzNe7ow,Marché Artisan Foods,4.5,863,Restaurants
jLLCemcu5n_21O8i_K9WAA,Mimi's Cafe,3.5,69,Restaurants
rneH08TZ6SvtGNMHU3uT1g,Cafe 900,3.0,14,Restaurants
G4y0HxePBgAYi3iJS_tUPQ,Chickie's Italian Deli,4.5,87,Restaurants
M6C78CfvGFvr_phEZgLPxQ,BluWave Sushi,3.5,59,Restaurants
h-EsSqXjqA6Jy7Oc7nb5jw,Grillsmith - Wesley Chapel,4.0,408,Restaurants
CPDaHi2bSPYWLBOSDGY7qw,O'Charley's,2.5,213,Restaurants
e1S4RgmEpIJ2iONMV4oxeQ,Outback Steakhouse,3.0,238,Restaurants
aIVk0IEUj7rPaAMeAmBSGg,Frey Smoked Meat,3.5,381,Restaurants
9ugpNKKhnYRa51qXoxUw_A,Lilly's Tacos,4.5,1219,Restaurants
axBd0qwqV-V0DCVVGpsNmQ,Casa Grande Mexican Restaurant & Cantina,4.0,499,Restaurants
9hUAOvJlS49CJyRWsx22fA,Caffe Latte Da!,3.5,142,Restaurants
Hi4AgS-uR-lEOF4oZl546g,China Pasta House,4.0,219,Restaurants
AmI3LIUNwsi4023hOVGu3w,Moshulu,3.5,874,Restaurants
L-wv-QK9VoUZX6zUcJwSSw,First Watch,4.0,274,Restaurants
rK4MQ-vybY5KXI73o-0mlw,Jake's & Cooper's Wine Bar & Wine Shop,3.5,306,Restaurants
L2COUkl21Xdk4rjUx-RyDg,The Dog of Nashville,4.0,219,Restaurants
FSvFk1lWR0YBYP_-L_iLTQ,Rue De La Course,3.5,255,Restaurants
0qNL3BdvIS_WLDk8fz3Blw,La Famiglia,4.0,280,Restaurants
NnlXgLZ93KPj1wYSiqjyIg,Pete & Shorty's Tavern,3.5,234,Restaurants
_DDs4ZFruAaQAqrdiqY68Q,Broken English,3.5,185,Restaurants
Ppy-UN5RptIog4AvNnAM-g,Acme Oyster House,4.0,775,Restaurants
9tajhM5W0OPgPUppo_zhmw,HoiTEA ToiTEA,4.5,121,Restaurants
Om9eoEcwPK1lp1-HEjBzeQ,Urban Cantina,4.0,453,Restaurants
lmcrVOvJUydTmnZIAIZlAg,The Halal Guys,3.5,205,Restaurants
9_b6-A_Fj3KCrctVyraAFA,Firebirds Wood Fired Grill,4.0,327,Restaurants
RiC_-68qxtDJqiIs5mRR6g,Maggiano's Little Italy,4.0,586,Restaurants
cd-rz-piYMftZtbFU82x8g,Mr. Dunderbak's,4.5,825,Restaurants
hc7I_QpCszT3mlIP9uW19w,United By Blue,4.0,102,Restaurants
3DKGhJXrqhVOQGFNiSp9Vg,Avenue Cafe,4.0,219,Restaurants
l3KAtCq9JPEpzU_vyxqokw,Three Brothers Pizza,4.5,216,Restaurants
zcBaGiS6dNDdco1wgp35fg,The South Bend Chocolate Company,3.5,177,Restaurants
yBfY-xIpN_OmxyXfoX0bTQ,Einstein Bros. Bagels,2.5,39,Restaurants
STN86leLu3uR-4OLzi_xPA,Gondolier Italian Restaurant and Pizza,4.0,466,Restaurants
9e_rrzyTolsH1RUXHOvsMA,Circles Contemporary Thai,3.5,394,Restaurants
gZPFgzPKJYAvobR77Q97WA,Back Yard Burgers,2.5,50,Restaurants
FNwvXKcoN_WZzOOKqrfFAQ,Umi 2,4.5,97,Restaurants
WzAxy5vdpQzahHIN4OMQnQ,Stephen's On State,2.5,197,Restaurants
Ghn6flCdNlOchzLA29tkjQ,Basso,4.0,463,Restaurants
yui1n1JawiW9g7RR62a_wA,Matoi Sushi,4.0,594,Restaurants
vwrdjcP5pAhpANbSPEzAmw,Grillshack Fries and Burgers - East Nashville,4.5,344,Restaurants
BWK7MAUayTZlQ_3PJeaudg,Atomic Burger,4.0,333,Restaurants
qxRTFagnexBZgDe055CjkQ,Seasons 52,4.0,769,Restaurants
1NPLNaK1_XMDn_ibCTG5Pw,China Hing,3.0,38,Restaurants
Mt6XTQfwk2DUD3AK29YIBg,Melograno,3.5,451,Restaurants
J1XdgoK5-wabYDTGKAIzCQ,Joey Brooklyn's Famous Pizza Kitchen,4.0,272,Restaurants
EkGrpiN5gN6TaSfVQ0ggvA,Corner Bakery Cafe,3.5,203,Restaurants
v4AMcIZ--hXZuJIg3luUgg,Tamira,4.5,778,Restaurants
eM8kmbbkjtvYKL2kHsARsQ,The Portico Cafe,4.5,71,Restaurants
Hj44PIrCtv61ETVclzLMwg,Jeannine's American Bakery Restaurant,4.0,380,Restaurants
F5hMvrCBhqpHX74D2FgZCg,Slippery Noodle Inn,3.5,323,Restaurants
ugubnQSdlQOGyyBMx7a_Vw,Lucky 13,3.0,99,Restaurants
V9VLhHdSFpFi4yXFqVcVEA,Pêche,4.0,1926,Restaurants
NUJrCPU51Cvip4ayZD1P5g,Jose Pistola's,3.5,488,Restaurants
oqbhVgliVJH-iRa3AnD-3A,Elixr Coffee Roasters,4.5,810,Restaurants
eJaeTZlIdM3HWCq__Ve4Wg,Tria Cafe Rittenhouse,4.5,880,Restaurants
z0RrXXMvLyncxFmtxegK1Q,Bob Dobbs,3.5,124,Restaurants
j4KA-BujEH7xmG6bD5E-gQ,Sacred Pepper,4.0,548,Restaurants
wng_7FNRs3b_8ReUk5RRFQ,The Stable,3.0,95,Restaurants
BJOGo_upuBElDT_xOaurIA,Fleming’s Prime Steakhouse & Wine Bar,4.5,472,Restaurants
IcJn455jAVb9HWfobnNEmA,Caribbean Crown,4.5,82,Restaurants
FlyfDPS41F8R9f5KHA8g2Q,SukhoThai,3.5,375,Restaurants
9GdGe93oLy8MTtmEsfmgEg,Sanctuaria,3.5,357,Restaurants
CLUKvU_lTOcCQi6_24lzOg,Bonefish Grill,3.5,138,Restaurants
_05DcCQmCP5aGnfCnI4r9Q,Capital One Café,4.0,178,Restaurants
R5yCU9dJnGcXw3voSB7pKg,Del Pez Mexican Gastropub,3.5,290,Restaurants
uLp_wwemUq6cAuxPwaZF3Q,Zatarain's Kitchen,1.5,412,Restaurants
bqR_3sT_rNp0hZglPtX6rw,Mission Taco Joint - Historic Soulard,4.0,578,Restaurants
E3Qk7xTznkT0SABL2ltpHA,Bascom's Chop House,4.0,605,Restaurants
hLRyFYj2InENi2xhVJfPZQ,Redhouse Bagels,3.0,83,Restaurants
DJYWYpHtknjb4W0NTs42xg,Burger Monger,3.5,233,Restaurants
p7-1xG891NdGrcYBMOvxpw,Bonefish Grill,3.5,242,Restaurants
CTmAWi-W8_Id00EjHF5Uwg,Rusty's Pizza Parlor,3.5,131,Restaurants
4RLS-xn9hHxm8-HTLXf8Og,Maria's Mexican Restaurant,4.0,97,Restaurants
U2hkeMI-q4cS35QolJYN0A,Arigato Sushi,4.0,980,Restaurants
DrA9rCWBzm4CSZFZCzDhHg,Fronimo's Greek Cafe,4.0,216,Restaurants
7M4acncueqDznH9AwgPjeg,Maggie's Waterfront Cafe,3.5,221,Restaurants
Hz0p2RasO5tjll-AdjpJqw,Corporation Bar & Grill,4.0,185,Restaurants
na6kPgbJ8c73JELysDrtuw,Poi Dog Snack Shop,4.0,227,Restaurants
EvDHYUSTMma0jQdTROMD5Q,Subway Restaurants,1.5,90,Restaurants
Sof0mJlMeQZTiQIRWF8UlA,Tabora Farm and Orchard,4.5,105,Restaurants
PrQdHTaZItu54ZRictQBKw,Risky Business,3.5,149,Restaurants
hPmbL4VRqWXJAmcIGoLovg,Not Your Average Joe's,4.0,468,Restaurants
wKk58yr8_GrvvMYmww_0xA,Jimmy John's,2.0,21,Restaurants
5zqvErekexa_89W6-6uZ4g,LouVino - Fishers,4.0,434,Restaurants
Cm8kELxjGucOpNkzMq7UHg,Sunrise Café,4.0,240,Restaurants
or_WcjWELDsssk2JruvJcg,Café Lutecia,4.0,199,Restaurants
L5U9dBXYKNDyWp4lk9j9QQ,Iron Hill Brewery & Restaurant,3.5,427,Restaurants
L01bg8xo2O7Ig7FIiUJ5Ng,Fuzzy's Taco Shop,2.5,141,Restaurants
EsrLwzu66nah5pnSGwsMyA,HONEY Restaurant,4.5,472,Restaurants
jOUSxBXomtgJQbrapKU3SA,Amigos Cantina,3.5,254,Restaurants
zGD1PUe6bksPqx5XUqGUIQ,Al's Corner Deli and Catering Services,4.0,78,Restaurants
FGGDERcsTDYt6uLHPWEKrw,Martin's Bar-B-Que Joint,4.0,823,Restaurants
Dh65GRW4FmOEjDv_UuPP4A,Kitchen 519,4.5,494,Restaurants
3Rj9ItAP5k_i6YVmFJgC9w,Mica Restaurant,4.5,156,Restaurants
5IvBJJl3bemFixZ9uh_wXg,The Rathskeller,4.0,625,Restaurants
Zft41ckwpC3796GyeYnMEA,Taqueria del Sol,3.5,66,Restaurants
HKS-63JzfR0DMNVLBuokYw,Mission Taco Joint - Delmar Loop,4.0,1019,Restaurants
szad9yEwckNw0P3L5FGyNQ,Lovin' Spoonfuls Vegan Restaurant,4.0,539,Restaurants
2BRbu3cBbH2bCgzN3DVc8w,Table 31,2.5,127,Restaurants
o3hDZ2nv80tApZMNQw2aZA,Ameristar Casino Resort Spa St. Charles,3.0,200,Restaurants
m0bREye3nKAWWItFxQkTdQ,Olympia Kebob House And Taverna,3.5,320,Restaurants
MSwNC4HmQmv2Hh8WYn2XqA,Three Kings Public House,3.5,214,Restaurants
So5ynsJSVB1qaDek1oXvXg,Tibby's New Orleans Kitchen,4.0,650,Restaurants
AnFDd2B4rt3J5fiTg3g3wg,P.F. Chang's,3.5,308,Restaurants
JXNr7z-uAT8n1yS6z77IHA,Blue Moon Waterfront Grille,3.5,171,Restaurants
EagkHaaC-kUozD3MPzbRIw,Stanley,4.0,2406,Restaurants
23qa5SsahSsVhqAVmX6aow,Vault Brewing,4.0,632,Restaurants
04o5yH6y_49RkLuEaiW5mg,Debreaux's,3.0,50,Restaurants
KmZuIc9o_PL2BW8j_7gy7w,Reforma Modern Mexican Mezcal + Tequila,3.5,478,Restaurants
sNP0PovNW1RQnfDQogOuVQ,Continental Tavern,3.0,222,Restaurants
gFNk1EEzqZ89cxykQP6MCA,Ted's Smokehouse BBQ,3.5,50,Restaurants
YxZJXr_a-Oie6O-Lk9C6zA,Another Broken Egg Cafe,3.5,359,Restaurants
snguCYg0ierKRuUTxCDH7w,Fritzel's European Jazz Pub,4.5,432,Restaurants
zuJmP1Uh8txOpGdwzZDOiQ,Panera Bread,2.0,57,Restaurants
82_lGisVlstS_ojKZw9qNw,CIBO,5.0,132,Restaurants
ETsHfis7Dm932TS0dRjcoQ,Stone Turtle,4.0,256,Restaurants
wm5mQ4cSpvko9WlCq07RFw,El Limon,4.5,1001,Restaurants
nQeu2F4xOiKoXIp-9engUw,5th & Taylor,4.5,1088,Restaurants
iwMh1EuW_xRWX0-mA-Vz_w,House Of Brews,4.0,106,Restaurants
4iu7fFErsz7LS298z4bk8g,R & G's Ping Pong,3.5,230,Restaurants
GVdpTzABX6hTavq6RfxJTQ,Gondolier Italian Restaurant & Pizza,3.0,23,Restaurants
ChlcxTEoWBQJXJ2Xb2vm5g,NOLA Restaurant,4.0,2417,Restaurants
OiEsbS3bLm1gXK7k9kBu1Q,Sam's Steakhouse,3.5,172,Restaurants
j0ib7Ketxwsz_9F__DYWFQ,Antonio's Pizzeria,3.5,292,Restaurants
5ItgryJvadUrKVljjJ8l4g,Que Chula Es Puebla,4.0,256,Restaurants
05ev984NYfimRN0UiFrxaA,Osteria,4.0,877,Restaurants
hAaS-9vvlw_UPEMqkMi7hQ,Chipotle Mexican Grill,2.5,56,Restaurants
gTC8IQ_i8zXytWSly3Ttvg,Cochon Butcher,4.5,3837,Restaurants
S26FJcC298XNpN2cZiwOrA,Pi Pizzeria - Central West End,4.0,488,Restaurants
cGsewW-9GdycDS3YT_eUMA,The Cheesecake Factory - Indianapolis,3.0,555,Restaurants
5-HPQP4UlNgmq0ejihbxuQ,Coffee and Coconuts,4.0,124,Restaurants
SAp1Nk3XLbQ-zeJKyASICQ,The Cheesecake Factory - Nashville,3.5,415,Restaurants
CG1Bb2MTraJYTHCPFm72XA,Red Dog Diner,4.5,800,Restaurants
DXDoh8MNrqjtXsZnkuk4hA,Frenchy's Rockaway Grill,4.0,2301,Restaurants
A9bqf3aoiQXX9WBswewivg,Rotisseur,3.5,243,Restaurants
f0-cC5OUb-O-HHPvrs5Ang,Craft Ale House,3.5,236,Restaurants
ECOUuwE5H1HHE8xBfNAjFg,Crescent City Brewhouse,3.5,929,Restaurants
KeM5P3tmiRbZQ-fldTPw9A,Ferg's Live,3.0,123,Restaurants
